sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,is_recid,jailtime
Male,32,African-American,0,0,0,0,M,0,1
Male,20,Caucasian,0,0,0,0,F,0,1
Female,21,African-American,0,1,0,2,F,0,1
Male,28,Caucasian,0,0,0,1,F,0,6
Male,20,Caucasian,0,0,0,1,F,0,1
Male,54,African-American,0,0,0,12,M,1,118
Male,22,African-American,0,0,0,11,F,0,150
Female,27,African-American,0,0,0,2,F,1,4
Male,45,Caucasian,0,0,0,5,F,1,1
Male,34,African-American,3,1,0,13,F,1,1
Female,55,Caucasian,0,0,0,0,F,0,1
Male,24,African-American,0,0,0,0,M,0,1
Male,20,African-American,0,0,1,0,F,1,0
Female,24,African-American,3,0,0,7,F,0,4
Male,46,African-American,1,0,0,10,F,0,33
Male,36,Caucasian,0,0,0,1,M,0,0
Male,37,African-American,0,0,0,5,M,1,6
Male,39,African-American,0,0,0,0,F,0,1
Female,34,Caucasian,0,0,0,1,M,0,1
Female,41,African-American,0,0,0,2,F,1,24
Male,21,African-American,0,0,0,1,F,1,1
Male,38,Caucasian,0,0,0,0,F,0,1
Male,22,African-American,0,0,0,3,F,1,9
Male,24,African-American,0,0,0,0,F,0,1
Male,42,Caucasian,0,0,0,8,F,0,1
Female,23,African-American,0,0,0,0,M,1,1
Female,40,African-American,0,0,0,1,F,0,1
Male,19,African-American,3,0,0,2,F,1,43
Male,20,Caucasian,0,0,0,0,M,0,4
Male,57,African-American,0,0,0,3,F,0,1
Female,44,Caucasian,0,0,0,0,F,1,1
Male,20,African-American,0,0,0,0,M,1,1
Male,27,African-American,0,0,1,1,F,0,31
Male,34,Caucasian,0,0,0,3,M,0,10
Male,53,Caucasian,0,0,0,0,M,0,2
Female,34,Caucasian,0,0,0,7,M,0,1
Male,57,African-American,0,0,0,8,F,0,127
Male,27,African-American,0,0,0,5,M,0,1
Male,29,African-American,0,0,0,0,F,0,1
Male,20,Caucasian,0,0,0,0,M,1,1
Male,20,African-American,0,0,0,0,F,0,0
Male,28,Caucasian,0,0,0,1,F,1,30
Male,29,African-American,0,0,0,9,F,1,5
Male,21,African-American,0,0,0,0,F,1,2
Male,45,African-American,0,0,0,4,M,1,0
Female,24,African-American,0,0,0,2,F,1,58
Male,60,African-American,0,0,0,15,F,1,38
Male,43,African-American,1,0,0,8,F,1,39
Male,21,Other,0,0,0,0,F,1,0
Female,24,African-American,0,0,0,0,F,0,0
Male,23,African-American,0,1,0,3,F,1,6
Male,27,Caucasian,0,0,0,0,F,0,12
Male,24,Caucasian,0,0,0,0,F,0,1
Male,31,African-American,0,1,0,6,M,1,49
Female,21,Caucasian,1,0,0,1,F,0,494
Female,23,Hispanic,0,0,0,0,M,0,3
Male,22,African-American,0,0,0,0,F,1,5
Female,46,African-American,0,0,0,4,F,0,56
Male,53,African-American,0,0,0,3,M,0,206
Male,54,Caucasian,0,0,0,0,F,0,0
Female,26,Caucasian,0,0,0,2,F,0,2
Female,37,Caucasian,0,0,0,5,F,1,33
Female,35,African-American,0,0,0,7,F,1,2
Male,20,African-American,0,0,0,0,F,0,0
Female,53,African-American,0,0,0,0,F,0,1
Male,26,African-American,0,0,0,9,M,1,2
Male,48,African-American,0,0,0,7,M,1,4
Male,19,African-American,0,0,0,0,M,0,1
Male,63,African-American,0,0,0,22,M,1,9
Female,56,African-American,0,0,0,2,M,1,1
Male,47,Other,0,0,0,1,F,0,1
Male,25,African-American,0,0,0,6,F,1,0
Female,49,Caucasian,0,0,0,0,F,0,0
Male,34,Caucasian,0,0,0,0,M,1,30
Male,21,African-American,0,0,0,0,M,1,1
Male,23,Caucasian,0,0,0,0,F,1,2
Male,57,Caucasian,0,0,0,0,F,0,0
Male,29,Caucasian,0,1,0,8,F,1,9
Male,48,African-American,0,0,0,10,F,0,7
Female,34,Other,0,0,0,0,F,1,13
Male,25,Caucasian,0,0,0,5,F,1,35
Female,42,African-American,0,0,0,1,F,0,1
Male,51,African-American,0,0,0,1,F,0,0
Male,31,Other,0,1,0,5,M,0,1
Male,53,African-American,0,0,0,13,M,0,2
Female,43,African-American,0,0,0,6,F,0,0
Female,25,Caucasian,0,0,0,0,M,0,0
Male,34,African-American,0,0,0,0,F,0,1
Female,27,Caucasian,0,0,0,2,F,1,0
Male,40,African-American,0,1,0,10,F,0,52
Male,51,African-American,0,0,0,0,M,0,6
Male,26,Caucasian,0,0,0,1,M,0,1
Male,47,African-American,0,0,0,5,F,0,2
Male,27,Caucasian,0,1,2,5,M,0,5
Male,22,Caucasian,0,0,1,0,F,0,1
Female,36,Caucasian,0,0,0,0,F,0,1
Male,57,Caucasian,0,0,0,1,M,0,13
Female,36,Hispanic,0,0,0,1,M,0,1
Male,41,Caucasian,0,0,0,4,F,1,1
Male,53,Hispanic,0,0,0,1,F,0,1
Male,36,Caucasian,0,0,0,2,F,0,37
Male,21,African-American,0,0,0,2,F,0,34
Male,25,African-American,0,3,1,6,M,0,1
Male,27,Hispanic,0,0,0,1,F,1,3
Female,31,Hispanic,0,0,0,2,F,1,1
Male,24,African-American,0,0,1,7,M,1,97
Male,52,Caucasian,0,0,0,0,F,0,0
Male,33,Caucasian,0,0,0,0,M,0,1
Male,21,African-American,0,0,0,2,F,0,1
Female,44,Caucasian,0,0,0,3,F,1,11
Male,46,Caucasian,0,0,0,0,F,1,1
Female,28,African-American,0,0,0,1,F,0,1
Female,28,Caucasian,0,0,0,0,F,0,1
Female,55,Caucasian,0,0,0,1,F,0,1
Male,28,African-American,1,0,0,5,F,1,171
Male,66,African-American,0,0,0,5,F,1,1
Male,30,Hispanic,0,0,0,0,F,0,1
Male,20,Caucasian,0,0,0,0,M,0,0
Male,27,African-American,0,0,0,2,F,0,1
Female,24,Other,0,0,0,0,F,0,1
Male,25,African-American,0,0,0,3,F,1,6
Male,53,Caucasian,0,0,0,0,F,0,1
Male,35,Hispanic,0,0,0,1,F,0,1
Female,52,Caucasian,0,0,0,0,M,0,1
Male,34,Hispanic,0,0,0,1,F,0,23
Male,42,Caucasian,0,0,0,5,F,0,298
Male,30,Hispanic,0,0,0,8,F,0,881
Male,31,Caucasian,0,0,0,8,M,0,28
Male,47,African-American,0,0,0,15,F,0,1
Female,39,African-American,0,0,0,1,F,0,63
Male,47,Other,0,0,0,1,F,0,1
Male,28,Hispanic,0,0,0,1,F,0,34
Female,41,African-American,0,0,0,7,F,1,1
Male,26,African-American,0,0,0,0,F,0,1
Male,25,African-American,0,0,0,2,M,1,1
Female,31,African-American,0,0,0,1,F,0,0
Female,50,African-American,0,0,0,0,F,0,1
Male,24,African-American,0,0,0,2,F,0,1
Male,55,Hispanic,0,0,0,0,M,0,1
Male,22,African-American,0,0,0,2,F,1,6
Female,29,Other,0,0,0,2,M,1,0
Male,25,African-American,0,0,0,7,F,1,0
Male,50,Caucasian,0,0,0,18,M,1,33
Male,50,Hispanic,0,0,0,5,F,1,4
Female,20,Caucasian,0,0,0,0,M,1,1
Male,56,Caucasian,0,0,0,5,M,1,1
Male,19,African-American,0,0,0,0,F,0,1
Male,25,African-American,0,0,0,5,F,1,1
Female,48,African-American,0,0,0,1,F,0,1
Male,21,African-American,0,0,0,1,F,0,2
Male,31,Caucasian,0,0,0,2,M,1,34
Male,35,Caucasian,0,0,0,0,M,0,0
Male,25,Hispanic,0,0,0,6,M,1,40
Male,34,African-American,0,0,0,2,F,1,1
Male,32,African-American,0,0,0,0,F,0,25
Male,33,Hispanic,0,0,0,1,M,0,47
Female,31,African-American,0,0,0,1,F,1,34
Female,49,Hispanic,0,0,0,1,F,0,9
Male,29,African-American,0,0,0,6,F,1,45
Male,25,African-American,0,0,0,2,F,0,62
Male,26,African-American,0,0,0,13,M,1,11
Female,44,Hispanic,0,0,0,0,M,0,1
Male,51,Asian,0,0,0,2,M,0,1
Male,58,African-American,0,0,0,1,F,0,36
Male,31,African-American,0,0,0,11,M,1,1
Female,26,Caucasian,0,0,1,2,M,0,1
Male,28,African-American,0,0,0,3,M,1,8
Female,47,Hispanic,0,0,0,1,F,0,2
Male,40,Other,0,0,0,7,F,0,2
Male,19,Hispanic,0,0,0,1,F,0,1
Male,20,African-American,0,0,0,1,F,0,1
Male,25,Caucasian,0,0,0,0,F,0,1
Female,27,African-American,0,1,0,10,F,1,15
Male,24,African-American,0,0,2,0,F,1,7
Male,49,Caucasian,0,0,0,0,F,0,1
Male,28,African-American,0,0,0,1,M,0,1
Female,40,Caucasian,0,0,0,0,F,0,0
Male,25,African-American,0,0,0,3,F,0,603
Male,22,African-American,0,0,0,4,M,0,1
Male,28,African-American,0,0,0,5,F,1,3
Female,51,Caucasian,0,0,0,1,F,0,2
Male,24,African-American,0,0,0,2,F,1,1
Male,49,Caucasian,0,0,0,1,M,0,1
Male,33,Caucasian,0,0,0,0,M,1,24
Male,34,African-American,0,0,0,6,F,1,131
Female,25,African-American,0,0,0,3,F,0,1
Male,30,African-American,0,0,1,8,M,1,33
Male,44,Caucasian,0,0,0,0,F,1,21
Male,52,African-American,0,0,1,7,O,0,69
Male,41,African-American,0,0,3,12,F,1,0
Male,41,African-American,0,0,0,16,F,0,368
Male,46,Caucasian,0,0,0,0,F,0,1
Male,57,African-American,0,0,0,2,M,0,1
Female,44,Caucasian,0,0,0,1,M,0,31
Male,32,African-American,0,0,0,0,F,0,0
Female,27,Caucasian,0,0,0,0,M,0,1
Male,36,African-American,0,0,0,1,M,0,1
Male,30,African-American,0,0,0,1,M,0,1
Male,28,African-American,0,0,0,0,M,0,5
Female,44,Caucasian,0,0,0,3,F,0,28
Male,48,African-American,0,0,0,0,F,0,76
Male,31,Caucasian,0,0,0,3,M,1,1
Male,29,African-American,1,0,0,8,F,1,7
Female,26,Caucasian,0,0,0,0,F,0,1
Male,37,Other,0,0,0,1,F,0,1
Female,27,African-American,0,0,0,1,M,0,0
Male,21,African-American,0,0,0,1,M,0,16
Male,23,African-American,1,0,0,5,F,1,1
Male,27,Other,0,0,0,0,M,0,1
Male,25,Caucasian,0,0,0,4,F,0,1
Female,49,African-American,0,0,0,25,F,1,10
Male,35,Other,0,0,0,2,F,0,1
Male,57,Caucasian,0,0,0,0,F,0,1
Female,45,Caucasian,0,0,0,1,M,0,41
Male,35,Hispanic,0,0,0,0,F,1,87
Female,25,African-American,0,0,0,1,M,1,1
Female,26,African-American,0,0,0,0,F,0,1
Female,52,Caucasian,0,0,0,0,M,0,1
Male,32,Hispanic,1,0,0,2,M,1,1
Male,35,African-American,0,0,0,9,F,0,1
Male,32,African-American,0,0,0,0,M,0,1
Female,23,African-American,0,0,0,0,M,0,1
Female,25,Caucasian,0,0,0,0,M,0,1
Male,23,African-American,1,1,2,4,F,0,31
Male,25,African-American,0,0,0,2,M,0,1
Female,26,African-American,0,0,0,0,M,0,1
Male,31,African-American,0,0,0,9,F,1,0
Male,22,African-American,0,0,0,0,M,1,1
Female,20,Caucasian,0,0,0,0,F,1,19
Male,24,African-American,0,0,0,1,F,0,1
Male,26,African-American,0,0,1,5,M,0,5
Male,37,African-American,0,0,0,0,M,0,1
Male,29,African-American,0,0,0,0,F,0,1
Male,34,Other,0,0,0,0,F,0,2
Male,29,African-American,0,0,1,9,F,1,1
Male,49,Caucasian,0,0,0,3,F,0,1
Male,31,African-American,0,0,0,2,F,0,1
Male,59,Caucasian,0,0,0,0,M,0,1
Male,51,African-American,0,0,0,0,F,0,1
Male,39,African-American,0,0,0,2,M,1,1
Male,23,African-American,0,0,1,1,F,0,1
Male,27,African-American,0,0,0,3,F,1,1
Male,22,African-American,0,0,0,1,F,0,5
Female,22,Caucasian,0,0,0,0,M,0,2
Male,21,Caucasian,0,0,0,0,F,1,1
Male,34,Caucasian,0,0,0,10,F,0,14
Male,36,African-American,0,0,0,0,F,0,1
Female,21,Other,0,0,0,2,F,0,1
Male,30,African-American,0,0,1,10,F,1,7
Male,31,Caucasian,0,0,0,3,M,0,0
Female,29,Hispanic,0,0,0,0,M,0,1
Male,47,Other,0,0,0,5,M,1,1
Male,55,Hispanic,0,0,0,2,M,0,28
Female,19,African-American,0,1,0,1,F,0,2
Male,20,African-American,0,0,0,1,F,0,246
Male,71,Hispanic,0,0,0,1,M,0,1
Male,75,Caucasian,0,0,0,2,F,0,5
Male,25,African-American,0,0,0,7,F,1,15
Male,26,Caucasian,0,0,0,0,F,0,2
Male,24,African-American,0,0,0,0,M,0,1
Male,43,Other,0,0,0,1,F,0,1
Male,27,African-American,1,2,0,11,F,0,3
Female,20,Caucasian,0,0,0,2,F,0,0
Male,28,Caucasian,0,0,0,4,F,0,190
Female,33,Other,0,0,0,0,F,0,1
Male,54,Caucasian,0,0,0,3,F,1,9
Male,57,Caucasian,0,0,0,0,M,0,1
Male,54,Caucasian,0,0,0,11,F,1,14
Male,30,African-American,0,0,0,2,F,0,16
Male,27,Other,0,0,0,0,M,0,1
Female,23,African-American,0,0,0,0,M,0,1
Male,40,Caucasian,0,0,0,9,F,0,25
Male,21,Caucasian,0,0,0,0,F,0,2
Female,31,African-American,0,0,0,4,F,0,1
Male,29,Caucasian,0,0,0,0,F,0,1
Female,29,Hispanic,0,0,0,0,M,1,1
Male,33,Hispanic,0,0,0,2,M,0,4
Male,22,African-American,0,0,0,0,M,0,1
Male,28,African-American,0,0,0,2,F,1,74
Male,35,African-American,0,0,0,0,M,1,2
Male,28,African-American,0,0,0,13,F,0,128
Male,29,African-American,0,0,0,2,F,1,1
Male,30,African-American,0,1,0,14,F,1,6
Male,20,African-American,0,0,1,1,M,0,77
Female,44,African-American,0,0,0,1,M,0,2
Male,27,African-American,0,0,0,2,F,1,1
Female,63,Caucasian,0,0,0,0,M,0,1
Male,27,African-American,0,0,0,6,F,1,1
Female,28,African-American,0,0,0,3,F,0,5
Male,27,African-American,0,0,2,20,F,0,1
Female,59,Caucasian,0,0,0,2,F,0,58
Male,34,Other,0,0,0,3,M,0,1
Male,36,Caucasian,0,0,0,0,F,1,37
Male,31,African-American,0,0,1,5,F,1,337
Male,47,African-American,0,0,0,15,F,0,85
Male,21,African-American,0,0,0,0,F,0,1
Male,23,Caucasian,0,0,0,1,F,0,1
Female,19,Caucasian,0,0,0,0,F,0,0
Male,55,African-American,0,0,0,1,F,0,43
Male,40,African-American,0,0,0,1,F,0,76
Female,28,African-American,0,0,0,1,F,0,16
Male,30,African-American,0,0,0,3,M,1,2
Male,41,African-American,0,0,0,1,M,0,2
Male,56,Caucasian,0,0,0,0,M,0,0
Male,23,African-American,0,0,0,1,F,1,1
Male,61,African-American,0,0,0,14,M,1,1
Male,22,Hispanic,0,0,0,0,F,1,10
Female,39,Caucasian,0,0,0,2,F,0,1
Male,20,African-American,0,0,0,0,F,1,2
Male,49,Caucasian,0,0,0,2,F,1,91
Male,31,African-American,2,0,0,6,F,0,26
Male,47,Caucasian,0,0,0,10,M,0,499
Male,50,African-American,0,0,0,7,F,1,2
Male,51,African-American,0,0,0,4,M,0,1
Female,27,African-American,0,0,0,0,M,0,2
Female,31,African-American,0,0,0,3,M,1,1
Male,32,African-American,1,0,2,4,F,0,4
Female,26,Caucasian,0,0,0,7,F,1,13
Male,44,African-American,0,0,0,0,F,1,1
Male,56,Other,0,0,0,0,M,0,1
Male,62,African-American,0,0,0,0,M,0,0
Male,42,African-American,0,0,0,1,F,0,91
Male,43,African-American,0,0,0,3,F,1,1
Male,27,African-American,0,0,0,1,M,0,112
Male,31,Hispanic,2,1,0,8,M,1,3
Female,24,African-American,0,0,0,1,M,1,0
Male,34,Hispanic,0,0,0,5,F,0,14
Male,41,African-American,0,0,0,13,F,1,1
Male,23,Caucasian,0,0,0,0,M,0,1
Male,53,Other,0,0,0,0,M,0,1
Male,67,Caucasian,0,0,0,0,M,0,42
Male,34,African-American,0,0,1,14,M,0,1
Male,38,Hispanic,0,0,0,0,M,0,1
Male,40,Other,0,0,0,1,F,0,1
Male,20,African-American,0,0,0,0,F,1,1
Female,45,Other,0,0,0,1,F,0,2
Male,29,African-American,1,0,0,3,M,1,60
Male,32,Hispanic,0,0,0,0,M,0,0
Female,34,Caucasian,0,0,1,0,F,1,1
Male,23,African-American,0,0,0,1,M,1,149
Female,24,Caucasian,0,0,0,5,F,0,12
Male,29,African-American,2,0,1,7,F,0,2
Male,32,Caucasian,0,0,0,3,M,0,242
Female,39,Other,0,0,0,0,F,0,1
Male,29,African-American,0,0,0,0,F,0,1
Male,46,African-American,0,0,0,4,F,0,8
Male,31,African-American,0,0,0,9,M,1,27
Female,24,African-American,0,0,0,0,F,0,2
Male,24,African-American,0,0,0,1,M,0,0
Male,28,African-American,0,0,0,1,F,1,0
Male,34,Caucasian,0,0,1,3,F,0,1
Female,25,African-American,0,0,0,0,M,1,2
Male,29,Caucasian,0,0,0,1,F,0,1
Male,38,African-American,0,0,0,2,M,0,4
Female,24,African-American,0,0,0,0,M,0,1
Male,29,Other,0,0,0,5,F,0,258
Male,28,Hispanic,0,0,0,3,F,1,165
Male,36,Caucasian,0,0,0,1,F,0,1
Male,48,Hispanic,0,0,0,1,M,0,1
Male,25,African-American,0,0,0,2,M,1,3
Male,29,Caucasian,0,0,0,0,F,0,14
Female,26,Caucasian,0,0,0,1,F,0,3
Male,23,African-American,1,0,0,3,F,1,2
Male,20,Other,0,0,0,1,F,1,36
Female,30,Caucasian,0,0,1,1,M,0,1
Female,51,African-American,0,0,0,0,M,0,1
Male,32,African-American,0,0,0,4,F,1,1
Female,43,African-American,1,0,0,2,M,0,153
Male,29,Hispanic,0,0,0,1,F,0,2
Female,26,Caucasian,0,0,0,0,F,0,1
Male,45,Hispanic,0,0,0,3,F,0,1
Male,35,Caucasian,0,0,0,0,M,1,1
Male,22,African-American,0,0,0,1,F,0,27
Male,23,African-American,0,0,0,0,M,1,1
Female,46,Caucasian,0,0,0,0,M,0,0
Male,41,Caucasian,0,0,0,0,F,0,1
Male,22,Caucasian,0,0,1,0,M,1,0
Male,27,African-American,0,0,0,7,M,1,28
Female,38,Other,0,0,0,0,M,0,1
Female,24,African-American,0,0,0,1,F,1,1
Male,21,African-American,0,0,0,1,F,0,1
Male,27,African-American,0,0,0,10,F,1,1
Female,30,African-American,0,0,0,0,F,0,0
Male,21,Caucasian,0,0,0,2,M,0,2
Male,22,Caucasian,0,0,0,1,M,0,24
Female,43,African-American,0,0,0,3,F,1,44
Male,26,African-American,0,1,0,3,M,1,2
Male,26,Caucasian,0,0,0,7,M,0,69
Male,29,Caucasian,0,0,0,3,F,1,1
Female,54,African-American,0,0,0,1,F,0,1
Male,26,African-American,0,0,0,5,F,0,73
Female,42,African-American,3,0,0,17,F,1,8
Male,30,African-American,0,0,0,0,M,0,1
Male,22,African-American,0,0,0,3,F,0,456
Female,25,Caucasian,0,0,0,4,F,0,1
Male,32,Caucasian,0,1,0,0,M,0,0
Male,34,Caucasian,0,0,0,1,F,0,1
Male,23,Caucasian,0,0,7,3,M,0,1
Female,47,Caucasian,0,0,0,0,M,0,1
Male,55,Caucasian,0,0,0,2,M,0,13
Female,30,Caucasian,0,0,0,5,F,1,160
Male,30,Hispanic,0,0,0,0,M,0,1
Male,33,Caucasian,0,0,0,1,M,0,1
Male,43,African-American,0,0,0,2,F,0,0
Male,45,African-American,0,0,0,38,F,1,121
Male,30,Hispanic,0,0,0,0,M,0,1
Male,41,Caucasian,0,0,0,1,F,0,1
Female,61,Caucasian,0,0,0,15,F,0,1
Male,49,Caucasian,0,0,0,0,F,0,1
Male,49,African-American,0,0,0,1,M,0,0
Male,42,African-American,0,0,0,1,F,0,0
Male,24,African-American,0,0,0,1,M,0,25
Male,51,Caucasian,0,0,0,0,F,0,1
Female,26,Caucasian,0,0,0,0,F,0,3
Male,32,Hispanic,0,0,0,6,M,1,9
Male,28,Caucasian,0,0,0,4,F,1,60
Male,49,African-American,0,0,0,1,F,0,236
Male,26,Caucasian,0,0,1,2,F,1,19
Male,28,Caucasian,0,0,0,2,F,1,42
Male,49,African-American,0,0,0,2,F,0,2
Female,33,African-American,0,0,0,6,M,1,1
Male,47,Caucasian,0,0,0,1,F,0,43
Male,56,Caucasian,0,0,0,1,F,0,35
Male,53,Caucasian,0,0,0,8,M,0,5
Male,27,Other,0,0,0,2,M,1,2
Male,34,Hispanic,0,0,0,17,F,1,40
Male,41,Caucasian,0,0,0,3,M,0,1
Male,45,African-American,0,0,0,6,F,0,1
Female,21,African-American,0,0,0,0,F,0,78
Male,27,Caucasian,0,0,1,2,M,1,1
Male,27,Caucasian,0,0,0,1,F,0,68
Male,21,African-American,0,0,0,0,F,0,14
Male,31,Caucasian,0,0,0,0,F,0,82
Male,25,African-American,0,0,0,12,F,0,1
Female,45,Hispanic,0,0,0,0,M,0,1
Male,30,African-American,2,0,0,8,F,1,1
Male,43,Hispanic,0,0,0,1,M,1,1
Male,23,African-American,0,0,0,0,F,0,1
Male,52,Caucasian,0,0,0,1,F,0,1
Male,48,African-American,0,0,0,11,M,1,56
Female,51,African-American,0,0,0,3,M,0,1
Male,30,Caucasian,0,0,0,1,M,1,1
Female,29,African-American,0,0,0,5,F,1,9
Female,44,African-American,0,0,0,0,F,0,0
Female,28,Hispanic,0,0,0,4,M,0,1
Male,34,African-American,0,0,0,12,F,1,1
Female,25,Hispanic,0,0,0,0,F,0,0
Male,28,African-American,1,2,0,5,F,1,2
Male,28,African-American,0,0,0,9,F,1,43
Female,28,Other,0,0,0,1,F,0,2
Male,44,African-American,0,0,0,8,M,0,31
Male,37,African-American,0,0,0,0,M,0,1
Male,37,Other,0,0,0,0,M,1,1
Female,34,Caucasian,0,0,0,0,F,0,1
Male,23,African-American,0,2,1,3,M,1,9
Male,71,Caucasian,0,0,0,3,M,0,0
Male,34,Other,0,0,0,0,M,0,1
Male,45,Caucasian,0,0,0,2,M,0,0
Female,33,Native American,0,0,0,5,F,1,2
Male,29,African-American,0,0,0,0,M,0,1
Male,52,African-American,0,0,0,23,F,1,205
Male,40,Caucasian,0,0,0,1,F,0,1
Male,35,Other,0,0,0,1,M,0,1
Male,47,Caucasian,0,0,0,0,F,0,146
Male,26,Caucasian,0,0,0,1,F,0,7
Female,30,African-American,0,1,0,4,F,0,312
Male,36,Hispanic,0,0,0,5,F,0,1
Male,52,African-American,0,0,0,17,F,1,29
Male,35,African-American,0,0,0,3,M,0,3
Male,42,Hispanic,0,0,0,1,F,1,52
Male,21,African-American,0,0,0,0,M,0,3
Male,29,Caucasian,0,0,0,2,M,0,1
Male,34,African-American,0,0,0,0,M,0,1
Male,54,Caucasian,0,0,0,0,M,0,1
Male,58,Caucasian,0,0,0,12,F,1,54
Male,45,African-American,0,0,0,5,F,0,5
Male,27,Caucasian,0,0,0,0,F,1,1
Male,29,Caucasian,0,0,0,1,M,0,1
Female,25,Hispanic,0,1,2,14,F,0,1
Male,62,Other,0,0,0,0,M,0,1
Female,23,African-American,0,0,0,2,M,1,1
Female,26,Caucasian,0,0,0,0,M,0,1
Male,34,African-American,0,0,0,8,F,0,13
Male,22,Other,0,0,0,1,F,1,1
Female,65,Caucasian,0,0,0,1,F,0,2
Female,28,Caucasian,0,0,0,5,F,1,110
Male,31,African-American,0,3,4,15,F,1,91
Female,32,African-American,0,0,0,0,F,0,3
Male,31,Caucasian,0,0,0,0,F,0,1
Male,32,African-American,0,0,0,0,F,0,1
Male,21,African-American,0,0,0,0,F,0,5
Male,27,African-American,0,2,0,17,F,1,1
Male,33,Caucasian,0,0,0,1,F,0,20
Male,21,African-American,0,0,0,2,F,0,117
Male,25,African-American,0,1,0,3,F,0,1
Male,39,Caucasian,0,0,0,1,F,0,1
Male,29,African-American,0,0,0,8,M,1,1
Male,27,African-American,0,0,0,15,F,1,49
Female,42,Caucasian,0,0,0,0,F,0,2
Male,21,Caucasian,0,0,0,0,F,0,1
Male,38,African-American,0,0,0,0,M,0,1
Male,35,Caucasian,0,0,0,8,M,0,1
Female,44,African-American,0,0,0,11,M,0,2
Male,27,African-American,0,0,1,5,M,1,6
Male,36,African-American,0,0,0,2,M,1,46
Female,24,African-American,0,0,0,0,F,1,1
Male,53,Caucasian,0,0,0,2,M,0,1
Female,67,Caucasian,0,0,0,0,M,0,1
Male,29,Other,0,0,0,4,F,1,3
Female,27,African-American,0,0,0,2,F,0,9
Male,39,African-American,0,0,0,3,F,1,34
Male,42,Caucasian,0,0,0,5,F,0,1
Male,41,Hispanic,0,0,0,1,M,0,1
Male,29,Hispanic,0,0,0,4,F,0,1
Female,25,African-American,0,0,0,1,F,0,4
Male,40,Caucasian,0,0,0,8,F,1,7
Male,37,African-American,0,0,0,4,M,1,1
Female,42,African-American,0,0,0,8,F,1,1
Male,53,African-American,0,0,0,1,F,0,364
Female,27,African-American,0,0,0,12,M,1,1
Male,26,African-American,0,0,0,8,F,1,1
Male,27,Caucasian,0,0,0,0,M,0,1
Male,23,African-American,0,0,0,1,M,0,178
Male,32,Caucasian,0,0,0,8,M,1,1
Female,31,Caucasian,0,0,0,1,M,1,1
Male,20,Caucasian,0,0,0,1,F,1,2
Male,26,Caucasian,0,0,0,4,F,1,2
Male,51,Caucasian,0,0,0,2,M,1,0
Male,67,Caucasian,0,0,0,0,M,0,1
Male,27,African-American,0,0,0,10,F,0,1
Female,26,Caucasian,0,0,0,1,M,0,1
Male,55,African-American,0,0,0,3,O,1,70
Male,31,Other,0,0,0,0,F,0,68
Male,28,Caucasian,0,0,0,0,M,0,1
Male,32,African-American,0,0,0,1,F,0,2
Female,51,Caucasian,0,0,0,0,M,0,0
Male,28,African-American,0,0,0,13,F,1,2
Male,22,African-American,0,0,0,0,F,1,2
Male,26,African-American,0,0,0,2,F,1,2
Female,27,African-American,0,1,0,1,F,0,2
Male,32,African-American,0,0,0,5,M,0,1
Male,36,African-American,0,0,0,11,F,1,36
Male,27,African-American,0,0,0,4,M,0,2
Male,41,Caucasian,0,0,0,1,F,1,1
Male,24,African-American,0,3,0,12,M,0,17
Female,24,African-American,0,0,0,1,F,0,310
Male,61,African-American,0,0,0,11,F,0,1
Male,33,Caucasian,0,0,0,0,F,0,6
Male,53,Hispanic,0,0,0,1,F,0,39
Male,47,African-American,1,0,0,10,F,0,1
Female,29,Caucasian,0,0,0,3,F,0,0
Male,34,Caucasian,0,0,0,11,F,0,1
Male,31,African-American,0,3,0,27,F,0,22
Male,45,Caucasian,0,0,0,0,F,0,1
Male,21,Caucasian,0,2,1,3,F,1,1
Male,28,African-American,0,0,0,20,F,1,0
Male,41,Hispanic,0,0,0,2,M,0,3
Male,31,Caucasian,0,0,0,6,F,0,3
Female,39,Caucasian,0,0,0,0,F,0,1
Male,59,Caucasian,0,0,0,0,M,1,1
Male,40,African-American,0,0,0,8,M,1,1
Female,22,Caucasian,0,0,1,1,M,0,18
Male,21,African-American,0,1,0,1,M,1,1
Male,24,African-American,1,0,1,1,F,1,211
Male,25,Caucasian,0,0,0,2,F,1,1
Female,25,African-American,0,0,0,1,F,0,1
Male,47,African-American,0,0,0,3,M,1,7
Male,29,Other,0,0,1,5,F,0,1
Male,25,Hispanic,0,0,0,1,F,0,3
Male,21,African-American,0,0,0,5,M,1,1
Male,29,African-American,0,0,0,1,F,1,3
Male,40,Caucasian,0,0,0,4,F,1,1
Female,33,Hispanic,0,0,0,0,M,0,1
Female,32,Hispanic,0,0,0,1,F,0,1
Male,39,Caucasian,0,0,0,0,M,0,1
Male,22,Other,0,0,1,3,F,0,2
Male,30,Caucasian,0,0,0,6,F,0,1
Female,30,African-American,0,0,0,0,M,1,1
Male,38,African-American,1,4,0,25,M,0,87
Female,36,Caucasian,0,0,0,3,F,0,10
Male,35,African-American,0,0,0,0,F,0,218
Female,51,Hispanic,0,0,0,0,M,0,1
Female,22,Caucasian,0,0,0,2,F,1,1
Male,25,Caucasian,0,0,0,0,M,0,1
Female,21,Caucasian,0,0,0,0,M,1,2
Male,25,Caucasian,0,0,0,0,M,1,21
